mesh_id,dataset,split,seed,sample_index,sample_seed,shape,requested_interior_nodes,num_nodes,num_triangles,fine_directed_edges,fine_undirected_edges,boundary_nodes,source_x,source_y,source_sigma,target_max,target_l2_norm,mesh_generation_seconds,labels_npz,labels_npz_sha256,triangle_area_min,triangle_area_mean,triangle_area_max,triangle_area_cv,minimum_angle_deg,aspect_ratio_mean,aspect_ratio_max,raw_disconnected_part_count,raw_disconnected_parts_json,repair_event_count,moved_nodes_total,moved_unique_nodes,moved_fraction,bfs_seconds,parmetis_seconds,repair_seconds
development_validation_seed41_sample006_rectangle,development,validation,41,6,10047,rectangle,668,824,1490,4626,2313,156,0.5502508512084117,0.28188628533682886,0.06988681712742431,0.8579384271685614,6.699169684596067,0.06276369001716375,paper_partition_evidence/mesh_archives/development_validation_seed41_sample006_rectangle.npz,99fb8591bc46187fd967ca87de048323b3f3f10cc754da4e9e46511fdc528448,9.569130737879397e-07,0.0006711409395973154,0.005841348956149899,0.9672336410969793,0.48813506282327385,3.7888388152563928,165.02374019972896,0,{},0,0,0,0.0,0.006197025068104267,0.44516186183318496,0.003819459117949009
development_validation_seed41_sample007_wavy,development,validation,41,7,10048,wavy,469,586,997,3164,1582,171,0.5329980490420667,0.2590347313090842,0.08426186879066153,0.8580676102775137,6.2035205788279475,0.046902387868613005,paper_partition_evidence/mesh_archives/development_validation_seed41_sample007_wavy.npz,3b157b5c470d803c132dde918db216c91458e30497b45cdd099f2258780af46f,6.653771770894407e-06,0.000716406387906363,0.004247043033519389,0.8628450793156381,1.5002614441626498,3.096823982287161,51.133572285481364,0,{},0,0,0,0.0,0.004880712833255529,0.4389919159002602,0.0025847600772976875
development_validation_seed41_sample008_rectangle,development,validation,41,8,10049,rectangle,443,599,1040,3276,1638,156,0.5200701953406135,0.5560290223506574,0.11014972072666072,1.7936062523798246,15.4950307158775,0.05164129380136728,paper_partition_evidence/mesh_archives/development_validation_seed41_sample008_rectangle.npz,787a74378320f51c2d509958df9d572c975267acc1f131625fa44959a9842b28,2.5923025599548833e-06,0.0009615384615384616,0.007051355995172819,0.9045423773396281,0.5651944889249759,3.206540021950412,126.81046648954812,1,"{""7"": 2}",1,15,15,0.025041736227045076,0.004770709201693535,0.44703004602342844,0.0031145596876740456
development_validation_seed41_sample009_wavy,development,validation,41,9,10050,wavy,771,898,1602,4998,2499,191,0.4030539624643498,0.45613272385408343,0.08959476432452328,1.1549487419713023,11.954023319934352,0.07427157601341605,paper_partition_evidence/mesh_archives/development_validation_seed41_sample009_wavy.npz,139bc5e01dd543a99008fcf1cc5f47b516ca1fa62272326904deea047c9bccf8,3.0698778578232115e-06,0.0004513061501957403,0.004739039630772318,0.9076707128294548,1.299039289625651,3.1796526404869785,44.495342559866415,1,"{""15"": 2}",1,6,6,0.0066815144766146995,0.0070939878933131695,0.4491136488504708,0.004904787056148052
development_test_seed41_sample000_l_shape,development,test,41,0,20041,l_shape,623,778,1399,4352,2176,155,0.3130857036158507,0.5624282134620217,0.10861073493494419,1.1577616765194174,10.29073612638057,0.09939334588125348,paper_partition_evidence/mesh_archives/development_test_seed41_sample000_l_shape.npz,5f0038fde33afbe226c79d164e76b4ec3b92aa6b40ea8491b684508c0f628502,4.6166153772287865e-07,0.000536097212294496,0.0030207737106614715,0.8754426861867111,0.10273004112719408,3.8152005433622773,712.0608282235827,0,{},0,0,0,0.0,0.005675001069903374,0.44151355512440205,0.0037961648777127266
development_test_seed41_sample001_annulus,development,test,41,1,20042,annulus,539,667,1158,3650,1825,176,0.4476993906914715,0.2360849129881299,0.07401396572151867,0.30961524390523903,2.162959435786256,0.05308869108557701,paper_partition_evidence/mesh_archives/development_test_seed41_sample001_annulus.npz,51e7066c2756de83b9c894061b0638c89b65a47d5178d1cf1fcefdc3614f9802,1.2645883727901592e-06,0.0005050540011961987,0.003140114368019837,0.9339496459808375,0.41343753665762756,3.272989206192842,229.85196916980252,0,{},0,0,0,0.0,0.005393682979047298,0.44863031106069684,0.0030402112752199173
development_test_seed41_sample002_l_shape,development,test,41,2,20043,l_shape,450,605,1053,3314,1657,155,0.5384136136772517,0.46492880010591575,0.06531580099063401,0.285079602299701,1.539054300123546,0.04719961108639836,paper_partition_evidence/mesh_archives/development_test_seed41_sample002_l_shape.npz,4dd3854ba0df567eb44602dac5fa062f60f8653cce82121915d0a0b0e2d1edda,9.94508396468859e-07,0.0007122507122507123,0.004420858929443615,0.9148080012720952,0.7943394717784442,3.3532706043200733,72.58554724449657,0,{},0,0,0,0.0,0.004739129915833473,0.4429033459164202,0.00291601475328207
development_test_seed41_sample003_annulus,development,test,41,3,20044,annulus,735,863,1550,4826,2413,176,0.7167168871641256,0.6974695050066404,0.07829927877139603,0.4020693517023585,3.500707872835118,0.07104706531390548,paper_partition_evidence/mesh_archives/development_test_seed41_sample003_annulus.npz,aa2a6671e987080945b9c2a13d4e55f1db98fc727830894c2f52c627f8680eda,7.438386132271043e-07,0.0003765406323895072,0.002973629824484829,0.9667698874867652,0.6165199455287725,3.2929080209552186,96.99308985797744,0,{},0,0,0,0.0,0.006639402825385332,0.4400396659038961,0.004277857951819897
development_test_seed41_sample004_l_shape,development,test,41,4,20045,l_shape,463,618,1078,3390,1695,156,0.309763188462833,0.35158233225062757,0.11492697523683429,1.4064210402137227,11.35895339703403,0.05479460209608078,paper_partition_evidence/mesh_archives/development_test_seed41_sample004_l_shape.npz,77bc92276b8b369d1eb3880c847d605406314caea18a704d371b44280fd9308a,3.9872692243896045e-07,0.0006957248433380449,0.006491541268126892,0.9390874304114963,0.07341010598842047,4.075255263829881,824.451719736213,0,{},0,0,0,0.0,0.004858152940869331,0.441607350949198,0.0027755326591432095
development_test_seed41_sample005_annulus,development,test,41,5,20046,annulus,759,896,1597,4986,2493,194,0.3796874390658671,0.24319209047967064,0.09429624368506524,0.45725947867964056,3.940523410559268,0.07431445317342877,paper_partition_evidence/mesh_archives/development_test_seed41_sample005_annulus.npz,fd5e519691226a213f33197ffd30e1d78e91ce026eaa625bab63967879c4daa7,1.7004792110125862e-06,0.0003668491684272067,0.003895511775090766,1.0068484378108282,1.2022161259741635,3.298187174399437,73.51116404026537,0,{},0,0,0,0.0,0.0069618611596524715,0.44111484242603183,0.004127996042370796
development_test_seed41_sample006_l_shape,development,test,41,6,20047,l_shape,748,903,1649,5102,2551,155,0.45301119254455313,0.3016716143964285,0.0719804321703488,0.7506633066471708,6.6080714163481264,0.07953514531254768,paper_partition_evidence/mesh_archives/development_test_seed41_sample006_l_shape.npz,f061ae0658dea5c383b4a1f66b2a1eadef72507d143e5a457ce219b8408bc340,3.682166660775197e-07,0.00045482110369921165,0.003367276587936918,0.940361070061951,0.10589235012946077,4.017855975594339,892.7653938421141,0,{},0,0,0,0.0,0.007110033184289932,0.4470980130136013,0.004301957320421934
development_test_seed41_sample007_annulus,development,test,41,7,20048,annulus,491,613,1062,3350,1675,164,0.7701255530048368,0.3535931413328083,0.07792792249187026,0.3872350646043331,2.7181551323787407,0.05426361504942179,paper_partition_evidence/mesh_archives/development_test_seed41_sample007_annulus.npz,7f2578709fbe5e4da08108700070a620dd229076359f18012815c23f4552aec0,4.000791615511385e-06,0.0005457357905936892,0.00581832862317724,1.0141641089162938,0.4994605307057143,3.4519929865097443,177.5264437991378,0,{},0,0,0,0.0,0.004815495107322931,0.44625731697306037,0.002745547331869602
development_test_seed41_sample008_l_shape,development,test,41,8,20049,l_shape,572,727,1297,4046,2023,155,0.30573707183906623,0.5352508317002964,0.07145762801017638,0.7091834805224023,5.154014298475765,0.06190625485032797,paper_partition_evidence/mesh_archives/development_test_seed41_sample008_l_shape.npz,bfe0fd58d924914028f2f8f13250cb5058d34e2d58d1698c97070247d44589c9,7.341910273291997e-07,0.0005782575173477255,0.004047230987594269,0.9433523479395195,0.14597034203520518,3.543606262077232,447.74600510969253,0,{},0,0,0,0.0,0.005300389137119055,0.43815569020807743,0.003466515801846981
development_test_seed41_sample009_annulus,development,test,41,9,20050,annulus,465,594,1008,3204,1602,180,0.6113934450037004,0.31693079573756,0.07971099778852428,0.20864947674220025,1.254933206912394,0.05370831210166216,paper_partition_evidence/mesh_archives/development_test_seed41_sample009_annulus.npz,6f891e79e4af28b67d09f6279a8e3e275068a3a965b1e2d370516f9d395470d2,4.717959095267383e-07,0.000578301210446078,0.004521531591547405,0.9719853702044867,0.6269610964533195,3.420043248380516,92.05034172838576,0,{},0,0,0,0.0,0.004568745382130146,0.4450980769470334,0.005197952035814524
development_test_seed41_sample010_l_shape,development,test,41,10,20051,l_shape,631,786,1413,4396,2198,157,0.3005190520429265,0.2596313933404401,0.08634021674904951,0.9828642068949882,8.465904173517856,0.10272057307884097,paper_partition_evidence/mesh_archives/development_test_seed41_sample010_l_shape.npz,0a38fa042ce13fdf66bdda23d81898d0ce3edac75f3469aed15de9fc412521a9,3.6335128146991966e-07,0.0005307841169562748,0.003615873906835077,0.8972655925790569,0.11275383414465884,3.8851458650043464,904.7197950701087,0,{},0,0,0,0.0,0.005837716162204742,0.43843162106350064,0.0035580783151090145
development_test_seed41_sample011_annulus,development,test,41,11,20052,annulus,752,890,1583,4946,2473,196,0.6675227523234772,0.66577976222125,0.10432180043450615,0.39442834506207664,3.5598588897649726,0.06897124880924821,paper_partition_evidence/mesh_archives/development_test_seed41_sample011_annulus.npz,816162fba1893d264bed9948ded048ee0f51664914b69f408aaae27ff1a57bc9,3.004695704564637e-06,0.00037049905826113706,0.0027046272277154856,0.9944646519829926,0.25676987703231746,3.4060193565592636,236.37878184401194,0,{},0,0,0,0.0,0.00675663398578763,0.44551087403669953,0.004630215931683779
development_test_seed41_sample012_l_shape,development,test,41,12,20053,l_shape,619,774,1389,4324,2162,157,0.6915391574873829,0.2740837672084475,0.09309752893090742,0.9610708900940882,7.633959021552055,0.06131274392828345,paper_partition_evidence/mesh_archives/development_test_seed41_sample012_l_shape.npz,962de65bdf3109f2e7a2c8ddcc9cc1fa998c822d5c862bcdefb2a6fb3046a19b,3.35355127668559e-07,0.0005399476259037184,0.0029675089784712873,0.8745301525283047,0.0715502096978705,4.929810343341338,980.2477129105358,0,{},0,0,0,0.0,0.005843923427164555,0.45036724815145135,0.007056924048811197
development_test_seed41_sample013_annulus,development,test,41,13,20054,annulus,458,586,996,3164,1582,176,0.7253201400526613,0.43425119873222623,0.10109996812078029,0.3853803877023461,2.8954747398342273,0.05182623257860541,paper_partition_evidence/mesh_archives/development_test_seed41_sample013_annulus.npz,f73184cd9f4ac63372f906be741300cf1ab20484a6a056c9d9b64fb64d530fac,8.35713719118008e-07,0.0005839406605448828,0.005238791036430993,1.0353218525581018,1.7563038115803324,3.1317972484274126,32.95742777956531,0,{},0,0,0,0.0,0.00444590812548995,0.43797799199819565,0.0027549099177122116
development_test_seed41_sample014_l_shape,development,test,41,14,20055,l_shape,657,812,1465,4552,2276,157,0.39389951139937174,0.29821480628518793,0.08874601901189272,1.0245295459933628,8.765786649235089,0.06336170202121139,paper_partition_evidence/mesh_archives/development_test_seed41_sample014_l_shape.npz,9863c59c638efc6b85c9b2557ba95c76d241b6105fb1eee1978ec693a68fcadb,4.933747501174242e-06,0.000511900114257028,0.0034058287721715043,0.8674103472849364,1.1484108972277476,3.194085540838501,65.55759850951411,0,{},0,0,0,0.0,0.00621189596131444,0.4446333241648972,0.003992683719843626
development_test_seed41_sample015_annulus,development,test,41,15,20056,annulus,716,844,1511,4710,2355,177,0.369138660441195,0.7193871534073211,0.1037318017101492,0.45034341459462374,4.165996743752783,0.07111181691288948,paper_partition_evidence/mesh_archives/development_test_seed41_sample015_annulus.npz,fcc184ac8289e807673ca4b86b976290a764917f45281e3037b308ffce3bb9a3,9.733626815435537e-07,0.00038665562738821675,0.0029533733705053695,1.037072435082091,0.23107792854686368,3.465698239176923,283.2694330270392,0,{},0,0,0,0.0,0.006731095723807812,0.4457754925824702,0.0047499132342636585
development_test_seed41_sample016_l_shape,development,test,41,16,20057,l_shape,714,869,1581,4898,2449,155,0.665147429027412,0.42334883736191464,0.10526151305383191,0.7197893205924801,5.931996468862445,0.07009103614836931,paper_partition_evidence/mesh_archives/development_test_seed41_sample016_l_shape.npz,045facab93340077baefa6faac8869ffd1ce0f703c63c4ac4e95423b462f3c97,2.19682380387268e-06,0.0004743833017077799,0.003510616112935754,0.8617439467746302,1.6772518402858543,3.0314005945738707,41.797449251302986,0,{},0,0,0,0.0,0.0065748500637710094,0.44465345377102494,0.004519661422818899
development_test_seed41_sample017_annulus,development,test,41,17,20058,annulus,798,931,1676,5214,2607,185,0.36958134053913405,0.7784221899787602,0.09268332792812796,0.44922118458679894,4.323185396639625,0.07203726889565587,paper_partition_evidence/mesh_archives/development_test_seed41_sample017_annulus.npz,564577d38eb52ab1685eb4d84ecd3107e4ed63636d919726c73be744018e60ca,1.1378689960829358e-07,0.0003489336710055977,0.0025502835948904338,0.9446614815578723,0.028900466770027916,5.7717787079497755,1982.6625317570679,0,{},0,0,0,0.0,0.007190281059592962,0.44585696468129754,0.00455193966627121
development_test_seed41_sample018_l_shape,development,test,41,18,20059,l_shape,761,916,1671,5172,2586,159,0.3774365341478553,0.2630374046829306,0.08412603572938701,0.9641458174363596,8.839112950026346,0.08195096533745527,paper_partition_evidence/mesh_archives/development_test_seed41_sample018_l_shape.npz,740c13ae063227d11d70c34581e26853ad296994ceb3b848084edbe80aaa3f96,9.844230791872516e-08,0.00044881232038096366,0.0031199414795122817,0.9147404051115257,0.031543292178182955,6.073186092936173,3339.3274337435755,0,{},0,0,0,0.0,0.007159550208598375,0.4527691160328686,0.0043909489177167416
development_test_seed41_sample019_annulus,development,test,41,19,20060,annulus,432,560,942,3004,1502,178,0.5546490421700552,0.7075090531866701,0.06641709318374175,0.15901669352465497,0.993128137640437,0.04348817793652415,paper_partition_evidence/mesh_archives/development_test_seed41_sample019_annulus.npz,271f260fb234b73502a576a14013f42e807fd883afb4553079645148298043f3,1.1015011165711736e-07,0.0006169173022978849,0.005186329858003078,0.9732279746323341,0.012696319939127029,10.769082429233496,6447.9853746811505,0,{},0,0,0,0.0,0.004279129672795534,0.4431644226424396,0.0024730581790208817
development_train_seed42_sample000_rectangle,development,train,42,0,42,rectangle,435,591,1024,3228,1614,156,0.6369780242779817,0.46943921987602616,0.11080886479423986,1.742915202354771,13.62993489727219,0.08919795881956816,paper_partition_evidence/mesh_archives/development_train_seed42_sample000_rectangle.npz,33d4a61970a7077880df8bce4b13dc9171635ec6c5d9afff78f9460e5272ff61,9.597589333680463e-06,0.0009765625,0.007509890623365772,0.984578752434542,1.7719291425737593,3.236362425885472,32.5261170025955,0,{},0,0,0,0.0,0.004427524749189615,0.44092309195548296,0.002813523169606924
development_train_seed42_sample001_wavy,development,train,42,1,43,wavy,710,836,1479,4628,2314,190,0.5761496313504553,0.2718876618194983,0.0563019231468241,0.5200863216750754,4.401284852567587,0.06868307385593653,paper_partition_evidence/mesh_archives/development_train_seed42_sample001_wavy.npz,5bf74be42b3e5b550295e2f44e439dbef53cd11974098dd6323efbb087e1ae2d,5.141876126997437e-06,0.0004899893024114062,0.004029190044141729,0.9045380736437255,0.5355338255318656,3.240452017609555,107.06468668747661,0,{},0,0,0,0.0,0.0065044923685491085,0.44768699118867517,0.0037822718732059
development_train_seed42_sample002_rectangle,development,train,42,2,44,rectangle,662,818,1478,4590,2295,156,0.3112827548369358,0.3790565373863865,0.08137509730837353,1.080708873072808,8.883598798833226,0.06377820018678904,paper_partition_evidence/mesh_archives/development_train_seed42_sample002_rectangle.npz,a54eca139efc97024fbbc97dd7a5937823e336a546f3d195dec6227985e9f234,3.451766736122342e-07,0.0006765899864682003,0.004359106530012379,0.9063710392137064,1.065119943486338,3.1787532565595105,63.994477327793334,0,{},0,0,0,0.0,0.005948756355792284,0.44566995091736317,0.004085869062691927
development_train_seed42_sample003_wavy,development,train,42,3,45,wavy,575,694,1209,3804,1902,177,0.5365653284737528,0.5142455725851014,0.10463726558712519,1.4542886432679696,13.552800101845426,0.06782936444506049,paper_partition_evidence/mesh_archives/development_train_seed42_sample003_wavy.npz,250d2a76c4934ca4ea3de7b394cb4156ff3cf9e54f1d0c086c36f747c9f4fcc4,4.773885252703988e-06,0.0005989650474042423,0.004133457317215236,0.9318750216332539,0.9979425294979534,3.302235642379164,57.42841736683183,0,{},0,0,0,0.0,0.00561832869425416,0.4463688931427896,0.0031300559639930725
development_train_seed42_sample004_rectangle,development,train,42,4,46,rectangle,573,729,1300,4056,2028,156,0.702802138345156,0.2886133966058716,0.07271703413471145,0.8402701110905153,5.543118468901516,0.055270010605454445,paper_partition_evidence/mesh_archives/development_train_seed42_sample004_rectangle.npz,6a3bbe4375a073e27f8ab8061f4355039e8fba3b823f5956eb7fd95d57ac54be,1.976609848611444e-06,0.0007692307692307692,0.004976292391358226,0.9106416671002477,1.5726517953782335,3.2373279696443644,38.011691271402,0,{},0,0,0,0.0,0.005365119315683842,0.446877873968333,0.003433668054640293
development_train_seed42_sample005_wavy,development,train,42,5,47,wavy,744,869,1543,4822,2411,192,0.6209009973212802,0.6268344085598039,0.08523673498491643,1.0178517009563133,9.6942903335433,0.10815876023843884,paper_partition_evidence/mesh_archives/development_train_seed42_sample005_wavy.npz,f22e8968de40cb3c4d6d706c753007580f232e8bcef1fb7ef3eefcddcdde595f,6.933497962425617e-06,0.0004712668145968856,0.003530837289019464,0.8910752349595176,1.7055079345670738,3.089085669323742,48.573453843449194,0,{},0,0,0,0.0,0.006471522152423859,0.44208200043067336,0.004116747062653303
